id;oblast;raion;hromada;settlement
535969935;Kharkivska;Kupianskyi;Shevchenkivska;Velyki Khutory_Великі Хутори
535969950;Kharkivska;Kupianskyi;Shevchenkivska;Velyki Khutory_Великі Хутори
535969961;Kharkivska;Kupianskyi;Shevchenkivska;Velyki Khutory_Великі Хутори
535969974;Kharkivska;Kupianskyi;Shevchenkivska;Velyki Khutory_Великі Хутори
535969988;Kharkivska;Kupianskyi;Shevchenkivska;Velyki Khutory_Великі Хутори
535970002;Kharkivska;Kupianskyi;Shevchenkivska;Velyki Khutory_Великі Хутори
535970018;Kharkivska;Kupianskyi;Shevchenkivska;Velyki Khutory_Великі Хутори
535970033;Kharkivska;Kupianskyi;Shevchenkivska;Velyki Khutory_Великі Хутори
535970054;Kharkivska;Kupianskyi;Shevchenkivska;Velyki Khutory_Великі Хутори
535970078;Kharkivska;Kupianskyi;Shevchenkivska;Velyki Khutory_Великі Хутори
535970695;Kharkivska;Kupianskyi;Shevchenkivska;Velyki Khutory_Великі Хутори
535971017;Kharkivska;Kupianskyi;Shevchenkivska;Velyki Khutory_Великі Хутори
535971027;Kharkivska;Kupianskyi;Shevchenkivska;Velyki Khutory_Великі Хутори
535971040;Kharkivska;Kupianskyi;Shevchenkivska;Velyki Khutory_Великі Хутори
535971053;Kharkivska;Kupianskyi;Shevchenkivska;Velyki Khutory_Великі Хутори
535971066;Kharkivska;Kupianskyi;Shevchenkivska;Velyki Khutory_Великі Хутори
535971078;Kharkivska;Kupianskyi;Shevchenkivska;Velyki Khutory_Великі Хутори
535971091;Kharkivska;Kupianskyi;Shevchenkivska;Velyki Khutory_Великі Хутори
535971098;Kharkivska;Kupianskyi;Shevchenkivska;Velyki Khutory_Великі Хутори
535971113;Kharkivska;Kupianskyi;Shevchenkivska;Velyki Khutory_Великі Хутори
535971124;Kharkivska;Kupianskyi;Shevchenkivska;Velyki Khutory_Великі Хутори
535971134;Kharkivska;Kupianskyi;Shevchenkivska;Velyki Khutory_Великі Хутори
535971146;Kharkivska;Kupianskyi;Shevchenkivska;Velyki Khutory_Великі Хутори
535971158;Kharkivska;Kupianskyi;Shevchenkivska;Velyki Khutory_Великі Хутори
535971173;Kharkivska;Kupianskyi;Shevchenkivska;Velyki Khutory_Великі Хутори
535971179;Kharkivska;Kupianskyi;Shevchenkivska;Velyki Khutory_Великі Хутори
535971190;Kharkivska;Kupianskyi;Shevchenkivska;Velyki Khutory_Великі Хутори
535971531;Kharkivska;Kupianskyi;Shevchenkivska;Velyki Khutory_Великі Хутори
535971542;Kharkivska;Kupianskyi;Shevchenkivska;Velyki Khutory_Великі Хутори
535971560;Kharkivska;Kupianskyi;Shevchenkivska;Velyki Khutory_Великі Хутори
535971575;Kharkivska;Kupianskyi;Shevchenkivska;Velyki Khutory_Великі Хутори
535971590;Kharkivska;Kupianskyi;Shevchenkivska;Velyki Khutory_Великі Хутори
535971600;Kharkivska;Kupianskyi;Shevchenkivska;Velyki Khutory_Великі Хутори
535971608;Kharkivska;Kupianskyi;Shevchenkivska;Velyki Khutory_Великі Хутори
535971621;Kharkivska;Kupianskyi;Shevchenkivska;Velyki Khutory_Великі Хутори
535971630;Kharkivska;Kupianskyi;Shevchenkivska;Velyki Khutory_Великі Хутори
535971640;Kharkivska;Kupianskyi;Shevchenkivska;Velyki Khutory_Великі Хутори
535971649;Kharkivska;Kupianskyi;Shevchenkivska;Velyki Khutory_Великі Хутори
535971654;Kharkivska;Kupianskyi;Shevchenkivska;Velyki Khutory_Великі Хутори
535971661;Kharkivska;Kupianskyi;Shevchenkivska;Velyki Khutory_Великі Хутори
536126017;Kharkivska;Kupianskyi;Shevchenkivska;Velyki Khutory_Великі Хутори
536129171;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536131645;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536134858;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536138319;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536141020;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536144509;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536148353;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536152116;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536160366;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536164883;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536167590;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536175639;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536180140;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536185341;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536192968;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536196987;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536201021;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536204529;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536209641;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536221472;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536228571;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536228592;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536228609;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536228629;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536228645;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536228670;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536228701;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536228712;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536228725;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536228745;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536228757;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536228764;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536228775;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536228794;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536228808;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536228825;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536228843;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536228867;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536228890;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536228912;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536228929;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536228950;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536228966;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536228986;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536228997;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536247234;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536247258;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536247287;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536247317;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536247336;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536247347;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536247360;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536247373;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536247386;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536247401;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536247415;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536247435;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536247455;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536247480;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536247500;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536247523;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536247537;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536247557;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536247576;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536247587;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536247605;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536247627;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536247649;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536247662;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536247678;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536280710;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536280720;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536280733;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536280747;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536280760;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536280768;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536280787;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536280805;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536280828;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536280907;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536280918;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536280932;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536280965;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536280997;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536281009;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536281015;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536281023;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536281039;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536281073;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536281090;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536281098;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536281108;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536281155;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536284601;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536284613;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536284635;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536284657;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536284677;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536284693;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536284710;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536284789;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536284812;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536284845;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536284859;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536284872;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536284887;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536284916;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536284947;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536284962;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536284968;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536284974;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536284980;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536284985;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536284993;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536285008;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536285035;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536285440;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536285579;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536285597;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536285617;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536285647;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536285661;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536285680;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536285691;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536285707;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536285730;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536285742;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536285755;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536285768;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536285786;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536285803;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536285827;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536285852;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536285902;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536285906;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536285933;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536285942;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536285968;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536285980;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536285990;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536286114;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536286143;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536286164;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536286181;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536286203;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536286220;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536286236;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536286341;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536286355;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536286368;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536286392;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536286399;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536286407;Kharkivska;Kupianskyi;Shevchenkivska;Hetmanivka_Гетьманівка
536501955;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536506358;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536508119;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536510495;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536513818;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536520306;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536521187;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536525818;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536528856;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536532463;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536535525;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536540141;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536544898;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536547427;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536549705;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536551923;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536554756;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536557293;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536560222;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536563188;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536571052;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536574398;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536580673;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536649366;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536649382;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536649406;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536649432;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536649441;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536649453;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536649472;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536649486;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536649510;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536649527;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536649557;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536649585;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536649606;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536649649;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536649924;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536649940;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536649959;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536649971;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536649985;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536650009;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536650025;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536650030;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536650040;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536650051;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536650060;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536650075;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536650084;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
