id;oblast;raion;hromada;settlement
536650093;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536650105;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536650115;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536650136;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536650155;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536650174;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536650195;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536650212;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536650221;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536650234;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536650256;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536650437;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536650452;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536650477;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536650504;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536650517;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536650533;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536650544;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536650560;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536650579;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536650592;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536650607;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536650623;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536650646;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536650654;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536650665;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536650678;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536650691;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536651020;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536651033;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536651052;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536651065;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536651080;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536651117;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536651146;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536651169;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536651181;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536651214;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536651229;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536651248;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536651264;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536651294;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536651338;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536651363;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536651392;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536651426;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536651490;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536659701;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536659711;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536659721;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536659736;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536659745;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536659757;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536659772;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536659791;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536659809;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536659830;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536659845;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536659856;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536659871;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536659883;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536659894;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536659901;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536659909;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536659917;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536659933;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536659952;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536659972;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536659986;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536660002;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536660009;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536660022;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536660044;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536660053;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536660062;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536660077;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536660092;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536660101;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536660119;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536660128;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536660134;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536660143;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
536862600;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536862618;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536862716;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536864088;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536866154;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536868630;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536870567;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536872064;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536874245;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536877073;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536879787;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536882936;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536885175;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536887744;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536889510;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536892355;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536894723;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536896678;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536899154;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536901374;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536903878;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536905786;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536907747;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536909378;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536911227;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536913864;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536915829;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536917465;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536918863;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536922346;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536927296;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536927320;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536927340;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536927363;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536927394;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536927412;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536927427;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536927453;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536927501;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536927554;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536927579;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536927606;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536927631;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536927648;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536927664;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536927675;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536927722;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536927745;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536927767;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536928883;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536928934;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536928968;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536928996;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536929014;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536929031;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536929160;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536939148;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536939160;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536939172;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536939189;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536939197;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536939211;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536939221;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536939234;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536939245;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536939256;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536939263;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536939277;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536939290;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536939309;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536939331;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536939344;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536939363;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536939382;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536939399;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536939411;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536939429;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536939443;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536939452;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536939468;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
536939487;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000118;Kharkivska;Kupianskyi;Shevchenkivska;Vasylenkove_Василенкове
537000129;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000143;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000163;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000182;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000199;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000212;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000239;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000256;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000275;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000290;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000291;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000312;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000317;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000328;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000338;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000341;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000351;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000352;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000362;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000365;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000373;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000381;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000386;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000397;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000402;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000409;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000413;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000424;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000426;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000427;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000440;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000445;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000449;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000456;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000460;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000469;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000475;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000478;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000481;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000489;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000492;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000502;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000508;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000518;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000523;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000545;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000547;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000557;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000558;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000571;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000573;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000582;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000592;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000598;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000603;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000611;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000619;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000624;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000630;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000634;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000642;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000643;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000650;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000664;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000673;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000690;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000703;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000719;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000731;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000745;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000762;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000773;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000789;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537000803;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537002124;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537002138;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537002147;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537002155;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537002166;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537002180;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537002188;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537002197;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537002205;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537002209;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537002218;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537002229;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537002238;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537002249;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537002264;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537002283;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537002296;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537002308;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537002328;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537002356;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537002381;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
537002402;Kharkivska;Kupianskyi;Shevchenkivska;Petrivka_Петрівка
540317220;Kharkivska;Kupianskyi;Shevchenkivska;
540320536;Kharkivska;Kupianskyi;Shevchenkivska;